0.190931, 0.307453, 0.307933, 0.410579, 0.964846, 0.618334, 0.796494, 0.517553, 0.947794, 0.318204, 0.890574, 0.226892, 0.348004, 0.801389, 0.548471, 0.486252, 0.263627, 0.532166, 0.437709, 0.779968, 0.845911, 0.293534, 0.989083, 0.918772, 0.390294, 0.634671, 0.814688, 0.869605, 0.517861, 0.557905, 0.942821, 0.37657, 0.625494, 0.046124, 0.07409, 0.67307, 0.874898, 0.701933, 0.374353, 0.101313, 0.898693, 0.785402, 0.412163, 0.686589, 0.285248, 0.387873, 0.909203, 0.522655, 0.190779, 0.076019, 0.308822, 1.000849, 0.607877, 0.686927, 0.141139, 0.910302, 0.800462, 0.750366, 0.438694, 0.236113, 0.762281, 0.764116, 0.758338, 0.613108, 0.101039, 0.725018, 0.862306, 0.586105, 0.028243, 0.342496, 7.0
0.466799, 0.376745, 1.001766, 0.0702, 0.932579, 0.166328, 0.243398, 0.762277, 0.345652, 0.479707, 0.960953, 0.49286, 0.399034, 0.912737, 0.315258, 0.59231, 0.787621, 0.441741, 0.225842, 0.160241, 0.095621, 0.826085, 0.259443, 1.032966, 0.25229, 0.586495, 0.836125, 0.674976, 0.124536, 0.646073, 0.583828, 1.062077, 0.680994, 0.624056, 0.771498, 0.13697, 0.455301, 0.813445, 0.340659, 0.304229, 0.582307, 0.865205, 0.971734, 0.652298, 0.523106, 0.6565, 0.450865, 0.603341, 0.247597, 0.661099, 1.099955, 0.997178, 1.016495, 0.818422, 0.721883, 0.360975, 0.81448, 0.540883, 0.77223, 0.867849, 0.864623, 0.504601, 0.304159, 0.430574, 0.539731, 0.1569, 0.108485, 0.582338, 0.977876, 0.850804, 6.0
0.095834, 0.336081, 0.235816, 0.463229, 0.876802, 0.645317, 0.807964, 0.592348, 0.994051, 0.328914, 0.968135, 0.23522, 0.320553, 0.885139, 0.517369, 0.561247, 0.274448, 0.629096, 0.548592, 0.831742, 0.834269, 0.231942, 0.98477, 0.9517, 0.479906, 0.696078, 0.840921, 0.903899, 0.533264, 0.562974, 0.956918, 0.342109, 0.574314, -0.015815, 0.040582, 0.664233, 0.878637, 0.752883, 0.398358, 0.11832, 0.878432, 0.739629, 0.442989, 0.713085, 0.292976, 0.420699, 1.012499, 0.481341, 0.197199, 0.146356, 0.287361, 1.009777, 0.53877, 0.765775, 0.102348, 0.83589, 0.85179, 0.739592, 0.450346, 0.224251, 0.852578, 0.680144, 0.64542, 0.621165, 0.077649, 0.706586, 0.774561, 0.564165, 0.015537, 0.372402, 7.0
0.332288, 0.60326, 0.262599, 0.50692, 0.752853, 0.342577, 0.490569, 0.499705, 0.207456, 1.006755, 0.840279, 0.053256, 0.67864, 0.000145, 0.676134, 0.417175, 0.561278, 0.849697, 0.428723, 0.71501, 0.963693, 0.820096, 0.874, 0.694683, 0.485121, 0.688582, 0.173681, 0.19414, 0.221378, 0.909803, 0.418419, 0.235576, 0.756433, 0.586848, 0.561173, 0.688507, 0.738778, 0.887329, 0.234766, 0.170359, 0.790865, 0.446377, 0.124377, 0.920778, 0.643837, 0.103812, 0.304502, 0.008982, 0.471339, 0.413255, 0.319893, 0.615136, 0.30638, 0.404458, -0.029872, 0.530018, 0.227043, 0.358251, 1.039772, 0.825522, 0.316901, 0.867319, 0.382485, 0.16505, 0.57245, 0.312707, 0.579762, 0.557857, 0.92749, 0.566606, 1.0
0.303831, 0.645572, 0.30859, 0.678941, 0.878912, 0.910195, 0.815743, 0.809764, 0.819744, 0.504626, 0.983889, 0.387031, 0.401247, 0.682904, 0.511737, 0.756942, 0.45344, 0.648476, 0.828879, 0.854734, 0.719673, 0.384508, 0.845635, 0.909126, 0.627009, 0.628135, 1.007838, 0.761723, 0.801676, 0.778394, 0.980779, 0.363455, 0.594719, 0.306086, 0.131969, 0.921444, 0.736974, 0.963221, 0.581893, 0.100591, 0.829722, 0.944747, 0.321258, 0.828223, 0.629544, 0.495937, 0.828222, 0.381593, 0.515769, 0.388768, 0.421816, 1.019602, 0.460335, 0.616488, -0.020347, 0.859244, 0.972514, 0.654077, 0.36007, 0.056836, 0.991763, 0.681214, 0.604761, 0.569212, 0.3017, 1.000728, 0.824017, 0.517727, -0.035171, 0.403956, 7.0
0.272842, 0.37503, 0.376685, 0.527996, 0.803092, 0.642628, 0.789583, 0.573289, 0.872178, 0.250564, 0.903418, 0.333715, 0.429524, 0.916793, 0.681411, 0.591967, 0.298833, 0.486039, 0.419187, 0.797758, 0.854644, 0.340846, 0.838075, 0.971064, 0.550029, 0.67519, 0.901746, 1.000082, 0.695304, 0.628987, 0.874118, 0.310351, 0.665959, 0.13355, 0.028286, 0.779769, 0.81949, 0.806005, 0.348503, 0.001687, 0.955155, 0.858549, 0.383602, 0.763744, 0.362561, 0.462426, 1.037912, 0.623507, 0.222134, 0.189905, 0.189845, 1.058585, 0.496082, 0.755017, 0.208054, 0.942722, 0.985631, 0.768995, 0.555785, 0.080722, 0.726597, 0.70497, 0.775118, 0.49579, 0.212162, 0.739962, 0.81282, 0.528493, -0.030075, 0.24413, 7.0
0.250103, 0.90846, 0.53252, 0.580683, 0.768203, 0.708455, 0.595964, 0.863725, 0.664426, 0.55382, 0.95109, 0.983862, 0.415046, 0.457227, 1.000206, 0.629724, 0.780114, 0.951329, 0.580083, 0.879941, 0.403899, 0.800287, 0.727021, 0.899808, 0.838876, 0.727009, 0.896769, 0.777259, 0.961969, 0.864058, 0.828983, 0.562599, 0.190092, 0.747559, 0.849399, 0.521721, 0.966257, 0.300206, 0.981327, 0.552353, 0.622661, 0.427692, 0.871903, 0.99202, 0.509993, 0.86957, 0.604128, 0.714002, 0.971311, 0.871364, 0.974842, 0.487998, 0.346928, 0.434238, 0.893492, 0.572172, 0.912347, 0.236901, 0.499694, 0.900957, 0.705276, 0.858937, 0.28193, 0.868783, 0.347345, 0.773881, 0.809718, 0.774919, 0.314457, 0.288037, 7.0
0.194982, 0.548396, 0.504551, 0.561351, 0.947578, 0.903702, 0.972926, 0.63392, 0.767263, 0.514159, 1.003825, 0.418822, 0.328438, 0.732579, 0.532338, 0.689996, 0.564603, 0.534696, 0.621489, 0.914244, 0.796532, 0.456891, 0.917899, 1.025766, 0.724547, 0.643124, 0.874986, 0.897113, 0.547366, 0.69632, 0.952261, 0.395193, 0.578236, 0.129075, 0.07027, 0.906897, 0.761364, 0.942462, 0.651492, 0.153899, 0.943782, 0.999939, 0.451764, 0.708105, 0.33159, 0.458931, 0.986977, 0.391145, 0.524128, 0.305484, 0.399591, 1.013708, 0.504098, 0.75188, -0.068502, 0.879097, 0.876039, 0.771736, 0.37082, 0.005968, 0.795369, 0.632181, 0.591882, 0.518233, 0.351416, 0.846891, 0.842517, 0.587709, 0.176408, 0.574077, 7.0
0.027666, 0.198337, 0.593714, 0.602126, -0.02019, 0.02308, 0.464761, 0.468052, 0.206998, 0.92444, 0.953449, 0.138617, 0.209342, 0.450213, 0.116831, 0.830246, 0.477576, 0.76058, 0.352746, 0.05945, 0.536616, 0.242689, 0.638648, 0.139649, 0.60054, 0.295332, 0.530405, 0.130172, -0.033075, 0.558815, 0.515326, 0.280592, 0.722775, 0.687502, 0.708993, 0.534308, 0.3816, 0.516275, 0.447521, 0.663483, 0.938316, 0.94931, 0.864506, 0.06681, 0.698389, 0.504121, 0.071021, 0.730758, 0.873303, 0.816638, 0.892521, -0.028483, 1.008594, 0.88848, 0.478461, 0.790143, 0.263892, 0.779632, 0.766514, 0.337046, 0.507985, 0.919633, 0.321787, 0.344734, 0.928285, 0.605997, 0.547917, 0.853782, 0.505484, 0.103353, 1.0
0.818558, 0.919748, 0.234507, 0.0212, 0.925156, 0.849635, 0.17031, 0.483913, 0.666993, 0.415327, 0.851878, 0.553704, 0.900291, 0.46037, 0.921606, 0.508353, 0.06291, 0.91553, 0.400476, 0.873619, 0.83318, 0.722139, 0.796027, 0.990012, 0.201373, 0.848644, 0.005457, 0.401211, 0.716885, 0.527291, 0.140192, 0.315449, 0.786395, 0.222964, 0.004782, 0.390697, 0.432337, 0.741108, 0.078554, 0.073045, 0.21715, 0.579319, 0.327141, 0.667549, 0.626943, 0.05754, 0.805512, 0.21884, 0.670643, 0.544943, 0.511321, 0.978483, 0.553668, 0.613895, 0.433546, 0.037166, 0.331683, 0.610247, 0.933544, 0.681888, 0.056506, 0.53722, 0.739528, 0.610789, 0.713275, 0.033979, 0.551923, 0.715226, 0.780308, 0.967582, 1.0
0.589577, 0.79253, 0.084031, 0.060221, 0.361739, 0.483612, 0.785972, 0.344083, 0.18499, 0.434334, 0.957783, 0.398066, 0.662891, 0.00643, 0.368155, 0.819817, 0.123741, 0.708535, 0.265656, 0.483825, 0.321781, 0.801713, 0.512956, 0.198557, 0.773642, 0.781143, 0.719026, 0.305871, 0.487353, 0.958017, 0.158998, 0.376183, 0.742991, 0.923412, 0.193839, 0.800508, 0.60253, 0.397012, 0.594435, 0.954052, 0.351838, 0.900889, 0.990406, 0.294044, 0.596681, 0.72027, 0.456812, 0.93434, 0.555636, 0.973898, 1.022027, 0.517663, 0.672267, 0.742844, 0.116145, 0.263262, 0.328442, 0.584031, 0.729264, 0.338145, 0.685805, 0.432921, 0.013398, 0.069607, 0.808894, 0.805424, 0.42324, 0.725516, 0.35924, 0.392001, 1.0
0.506007, 0.204493, 0.901011, 0.814921, 0.363513, 0.429568, 0.275456, 0.415615, 0.701266, 0.375414, 0.933486, 0.716126, 0.212845, 0.86619, 0.372849, 0.628096, 0.903905, 0.97275, 0.351771, 0.294682, 0.622532, 0.090629, 0.690843, 0.513463, 0.213163, 0.138084, 0.296832, 0.799222, 0.489256, 0.047701, 0.910623, 0.828025, 0.801326, 0.285401, 0.802188, 0.106773, 0.007882, 0.536207, 0.143726, 0.398929, 0.568932, 0.854136, 0.60977, 0.284164, 0.664425, 0.375861, 0.57351, 0.569587, 0.944549, 0.715637, 0.740051, 0.33753, 0.83616, 0.835421, 0.957766, 0.740457, 0.840506, 0.913236, 0.850122, 0.569674, 0.223943, 0.34705, 0.714582, 0.817507, 0.915556, 0.354358, 0.5503, 0.939335, 0.586037, 0.445502, 1.0
0.961384, 0.355567, 0.059965, 0.815565, 0.023916, 1.048274, 0.028665, 0.645459, 0.403873, 0.952512, 0.32274, 0.875252, 0.299824, 0.258591, 0.302787, 0.951983, 0.143985, 0.720851, 0.691955, 0.235009, 0.122693, 0.964049, 0.768744, 0.727702, 0.084221, 0.444614, 0.860446, 0.158421, 0.984807, 0.315118, 0.981489, 0.047877, 0.094269, 0.585502, 0.437989, 0.971244, 0.221925, 0.067998, 0.058174, 0.464626, 0.288841, 1.021403, 0.761901, 0.533872, 0.265537, 0.245653, 0.803072, 1.001036, 0.251787, 0.322906, 0.710157, 0.338025, 0.263863, 0.750809, 0.131537, 0.682754, 0.019372, 0.912632, -0.047375, 1.018815, 0.513981, 0.750568, 0.297909, 0.617745, 0.910335, 0.360795, 0.938205, 0.64296, -0.142781, 0.596351, 6.0
0.797633, 0.62047, 0.493694, 0.674242, 0.846739, 0.853815, 0.823439, 0.305079, 0.842831, 0.36149, 0.95196, 0.907522, 0.617935, 0.642931, 0.988168, 0.964781, 0.897406, 0.618972, 0.169109, 0.899854, 0.199783, 0.634626, 0.416287, 0.606997, 0.811248, 0.597292, 0.93538, 0.830448, 0.770101, 0.54975, 0.890032, 0.818351, 0.695788, 0.516557, 0.57177, 0.716411, 0.937686, 0.179976, 0.801959, 0.689925, 0.447216, 0.657656, 0.697691, 0.725637, 0.605454, 1.007111, 0.973121, 0.698584, 0.320633, 0.938588, 0.763769, 0.977513, 0.431426, 0.491165, 0.5188, 0.534166, 0.939216, 0.372472, 0.56382, 0.171488, 0.930464, 0.375792, 0.538584, 0.61606, 0.683115, 0.867593, 0.39571, 0.499204, 0.21406, 0.951483, 1.0
0.969195, 0.621411, 0.914063, 0.848381, 0.969356, 0.46158, 0.856659, 0.463181, 0.263504, 0.699037, 0.859037, 0.968627, 0.165425, 0.773623, 0.155783, 0.587593, 0.916517, 0.461803, 0.662402, 0.756826, 0.468999, 0.988201, 0.465843, 0.649065, 0.734836, 0.259094, 0.296549, 0.555079, 0.866504, 0.885035, 0.821673, 0.297023, 0.933562, 0.791815, 0.750826, 0.501898, 0.54817, 0.394813, 0.567655, 0.999429, 0.657303, 0.714376, 0.299282, 1.000889, 0.949863, 0.974308, 0.43891, 0.265473, 0.764571, 0.918211, 0.866853, 0.726091, 0.365546, 0.218147, 0.779719, 0.475494, 0.449054, 0.403285, 0.394093, 0.823633, 0.896918, 0.463581, 0.366154, 0.159687, 0.967409, 0.353104, 0.741686, 0.272686, 0.042771, 0.941672, 7.0
0.225366, 0.928921, 0.157484, 0.177064, 0.817345, 0.344074, 0.968864, 0.58404, 0.69892, 0.009242, 0.92677, 0.594863, 0.49124, 0.008775, 0.716018, 0.341803, 0.812373, 0.972183, 0.052841, 0.66719, 0.629693, 0.272612, 0.298169, 0.750888, 0.994642, 0.401115, 0.82735, 0.825535, 0.828084, 0.630845, 0.556453, 0.921516, 0.321528, 0.864313, 0.62215, 0.653649, 0.470983, 0.246662, 0.869206, 0.030739, 0.994707, 0.628176, 0.531001, 0.447704, 0.666107, 0.885856, 0.091236, 0.449124, 0.691369, 0.543108, 0.465761, 0.110671, 0.121218, 0.569554, 0.928237, 0.602517, 0.996249, 0.315737, 0.674969, 0.7669, 0.79695, 0.815826, 0.313846, 0.97534, 0.19223, 0.926224, 0.567214, 0.915638, 0.339736, 0.472291, 7.0
0.649093, 0.391882, 0.702776, 0.641613, 0.502258, 0.632387, 0.100753, 0.476009, 0.868959, 0.190913, 0.899719, 0.888163, 0.418598, 0.916268, 0.529838, 0.560204, 0.667248, 0.953873, 0.39135, 0.469566, 0.697424, 0.279052, 0.739606, 0.671182, 0.091905, 0.40331, 0.16758, 0.99695, 0.725744, 0.094073, 0.684366, 0.896915, 0.757689, 0.155367, 0.556829, 0.080058, 0.107439, 0.653951, 0.127467, 0.284783, 0.330918, 0.752159, 0.49714, 0.403453, 0.576854, 0.266828, 0.7083, 0.446222, 0.853241, 0.641401, 0.660262, 0.558855, 0.827408, 0.776319, 0.915504, 0.524218, 0.956289, 0.804571, 0.845903, 0.556256, 0.154077, 0.129227, 0.909704, 0.993812, 0.853935, 0.273342, 0.506543, 0.934886, 0.649314, 0.571053, 1.0
0.07914, 0.081309, 0.759718, 0.828686, 0.169017, 0.157163, 0.419322, 0.375945, 0.395642, 0.785876, 0.977389, 0.285203, 0.124886, 0.530215, 0.078057, 0.705817, 0.690127, 0.850287, 0.306573, 0.027274, 0.569294, 0.193132, 0.655973, 0.314062, 0.40217, 0.147665, 0.406343, 0.33904, 0.124685, 0.389149, 0.625086, 0.356439, 0.771438, 0.568489, 0.814595, 0.365221, 0.191868, 0.454114, 0.280843, 0.582217, 0.940759, 0.899224, 0.792278, 0.068349, 0.643584, 0.480809, 0.222705, 0.699905, 0.91117, 0.74212, 0.866032, 0.116707, 0.978359, 1.016686, 0.64605, 0.88313, 0.470861, 0.901744, 0.757063, 0.474601, 0.40832, 0.732071, 0.473932, 0.523166, 0.954624, 0.491813, 0.510299, 0.972118, 0.503275, 0.091447, 1.0
0.087452, 0.429639, 0.50316, 0.333809, 0.898295, 0.476394, 0.735041, 0.713707, 0.181039, 0.902702, 0.691925, 0.888693, 0.493984, 0.749039, 0.765821, 0.345549, 0.23369, 0.349383, 0.770264, 0.778952, 0.871706, 0.420727, 0.536857, 0.373743, 0.837913, 0.178199, 0.985379, 0.68198, 0.947523, 0.947029, 0.502506, 0.831047, 0.686483, 0.481854, 0.514528, 0.413313, 1.007518, 0.721991, 0.901571, 0.051144, 0.763941, 0.610791, 0.170353, 0.687533, 0.429774, 0.36492, 0.575703, 0.891492, 0.575511, 0.700652, 0.814038, 0.817643, 0.63541, 0.101084, 0.43915, 0.57908, 0.821862, 0.741617, 0.900667, 0.900672, 0.664781, 0.181726, 0.735839, 0.785383, 0.96421, 0.33312, 0.679023, 0.569793, 0.785032, 0.844676, 6.0
0.84613, 0.895225, 0.263539, 0.066904, 0.900323, 0.871526, 0.164137, 0.483979, 0.706122, 0.365717, 0.84437, 0.59194, 0.854724, 0.487394, 0.903707, 0.516513, 0.082963, 0.944845, 0.40246, 0.848744, 0.83718, 0.68002, 0.790082, 0.9729, 0.192431, 0.813052, 0.029127, 0.423904, 0.756366, 0.493347, 0.16962, 0.340709, 0.770503, 0.200968, 0.017122, 0.376228, 0.409495, 0.731805, 0.080746, 0.096498, 0.179363, 0.586191, 0.349508, 0.64673, 0.613227, 0.049696, 0.846446, 0.231313, 0.671887, 0.557195, 0.51592, 0.933201, 0.57189, 0.633814, 0.460251, 0.014694, 0.388284, 0.61662, 0.908055, 0.666195, 0.056513, 0.497858, 0.757368, 0.629029, 0.742144, 0.00654, 0.531806, 0.709703, 0.787803, 1.006249, 1.0
0.224118, 0.455527, 0.816024, 0.473876, 0.86999, 0.443797, 0.958283, 0.944688, 0.313113, 0.46851, 0.327131, 0.571613, 0.980585, 0.370186, 0.635445, 0.114248, 0.212007, 0.280298, 0.881787, 0.581665, 0.478308, 0.72216, 0.037738, 0.866235, 0.665176, 0.541875, 0.245156, 0.748158, 0.776641, 0.262156, 0.657106, 0.960721, 0.892429, 0.672558, 0.736414, 0.249718, 0.535079, 0.977454, 0.089544, 0.721643, 0.952845, 0.237604, 0.700932, 0.40539, 0.080522, 0.961909, 0.262951, 0.109389, 0.2539, 0.238354, 0.537309, 0.387071, 0.215675, 1.005599, 0.449087, 0.3683, 0.414796, 0.080817, 0.08672, -0.000103, 0.798706, 0.191496, 0.667026, 0.025128, 0.170297, 0.773583, 0.285712, -0.032403, 0.250935, 0.626878, 6.0
0.74011, 0.779829, 0.153368, 0.456008, 0.112793, 0.332925, 0.329242, 0.172347, 0.601916, 0.800459, 0.150307, 0.553245, 0.241358, 0.289069, 0.68299, 0.783534, 0.621226, 0.717978, 0.544263, 0.590882, 0.269021, 0.791806, 0.149492, 0.494167, 0.08249, 0.37861, 0.375284, 0.794231, 0.829337, 0.010274, 0.356101, 0.925723, 0.618547, 0.261475, 0.823167, 0.46915, 0.28351, 0.374893, 0.219075, 0.142412, 0.742976, 0.911516, 0.569539, 0.45804, 0.749753, 0.792059, 0.425988, 0.922048, 0.283627, 0.499679, 0.486832, 0.644556, 0.721678, 0.796016, -0.044546, 0.007734, 0.344426, 0.966585, 0.127565, 0.406959, 0.634273, 0.842806, 0.316053, 0.595474, 0.615397, 0.243305, 0.579521, 0.837219, 0.220786, 0.673171, 6.0
0.454621, 0.693813, 0.716765, 0.565172, 0.585657, 0.890754, 0.925199, 0.475833, 0.496284, 0.87628, 1.004268, 0.686858, 0.454949, 0.893335, 0.511952, 0.496834, 0.373201, 0.741794, 0.608695, 0.635994, 0.792306, 0.84863, 0.355347, 0.642862, 0.982608, 0.199885, 0.502067, 0.50396, 0.982928, 0.719416, 0.992465, 0.924289, 0.669962, 1.009591, 0.514034, 0.811762, 0.590518, 0.69929, 0.629508, 0.154365, 1.045067, 0.645303, 0.35543, 0.871516, 0.800839, 0.420099, 0.194412, 0.682372, 1.002595, 1.018092, 0.819835, 0.800454, 0.86458, 0.628995, 0.589198, 0.461093, 0.970194, 0.434714, 0.628195, 0.599458, 0.917362, 0.967598, 0.544664, 0.793922, 0.91688, 0.882489, 0.578774, 0.828294, 0.541444, 0.678005, 1.0
